State,District,Year,Season,Crop,Area_ha,Production_q,Yield_q_per_ha
Maharashtra,Buldhana,2019,Annual,Sugarcane,21172,2019808,95.4
Maharashtra,Buldhana,2019,Rabi,Wheat,11253,427614,38.0
Maharashtra,Buldhana,2020,Kharif,Cotton,15557,379590,24.4
Maharashtra,Buldhana,2020,Kharif,Rice,7003,227597,32.5
Maharashtra,Buldhana,2020,Kharif,Bajra,13845,210444,15.2
Maharashtra,Buldhana,2020,Rabi,Chickpea,3050,54290,17.8
Maharashtra,Buldhana,2020,Kharif,Maize,7443,242641,32.6
Maharashtra,Buldhana,2020,Summer,Tomato,5565,115195,20.7
Maharashtra,Buldhana,2020,Kharif,Sugarcane,11612,990503,85.3
Maharashtra,Buldhana,2020,Rabi,Wheat,21456,802454,37.4
Maharashtra,Buldhana,2021,Kharif,Cotton,20463,405167,19.8
Maharashtra,Buldhana,2021,Kharif,Rice,17571,646612,36.8
Maharashtra,Buldhana,2021,Kharif,Bajra,6893,104773,15.2
Maharashtra,Buldhana,2021,Rabi,Chickpea,6382,89986,14.1
Maharashtra,Buldhana,2021,Kharif,Maize,16719,479835,28.7
Maharashtra,Buldhana,2021,Rabi,Tomato,5513,122939,22.3
Maharashtra,Buldhana,2021,Kharif,Sugarcane,8272,706428,85.4
Maharashtra,Buldhana,2021,Rabi,Wheat,11248,492662,43.8
Maharashtra,Buldhana,2022,Kharif,Cotton,20086,453943,22.6
Maharashtra,Buldhana,2022,Kharif,Rice,16690,602509,36.1
Maharashtra,Buldhana,2022,Kharif,Bajra,12722,175563,13.8
Maharashtra,Buldhana,2022,Rabi,Chickpea,2638,40625,15.4
Maharashtra,Buldhana,2022,Kharif,Maize,4646,164933,35.5
Maharashtra,Buldhana,2022,Rabi,Tomato,10947,241928,22.1
Maharashtra,Buldhana,2022,Kharif,Sugarcane,14386,1248704,86.8
Maharashtra,Buldhana,2022,Rabi,Wheat,11666,446807,38.3
Maharashtra,Yavatmal,2015,Kharif,Soybean,12559,251180,20.0
Maharashtra,Yavatmal,2015,Rabi,Onion,18332,487631,26.6
Maharashtra,Yavatmal,2015,Kharif,Rice,12239,376961,30.8
Maharashtra,Yavatmal,2015,Kharif,Bajra,10999,172684,15.7
Maharashtra,Yavatmal,2015,Rabi,Chickpea,12842,229871,17.9
Maharashtra,Yavatmal,2015,Kharif,Jowar,16245,230679,14.2
Maharashtra,Yavatmal,2015,Summer,Tomato,1987,39938,20.1
Maharashtra,Yavatmal,2015,Rabi,Mustard,14989,227832,15.2
Maharashtra,Yavatmal,2016,Kharif,Soybean,15968,319360,20.0
Maharashtra,Yavatmal,2016,Kharif,Onion,16441,514603,31.3
Maharashtra,Yavatmal,2016,Rabi,Rice,12761,394314,30.9
Maharashtra,Yavatmal,2016,Kharif,Bajra,11124,156848,14.1
Maharashtra,Yavatmal,2016,Rabi,Chickpea,2618,37437,14.3
Maharashtra,Yavatmal,2016,Rabi,Jowar,14811,188099,12.7
Maharashtra,Yavatmal,2016,Kharif,Tomato,1140,25536,22.4
Maharashtra,Yavatmal,2016,Rabi,Mustard,11417,166688,14.6
Maharashtra,Yavatmal,2017,Kharif,Soybean,12855,302092,23.5
Maharashtra,Yavatmal,2017,Rabi,Onion,4112,107734,26.2
Maharashtra,Yavatmal,2017,Rabi,Rice,10676,365119,34.2
Maharashtra,Yavatmal,2017,Kharif,Bajra,7569,122617,16.2
Maharashtra,Yavatmal,2017,Rabi,Chickpea,11690,190547,16.3
Maharashtra,Yavatmal,2017,Kharif,Jowar,2198,27914,12.7
Maharashtra,Yavatmal,2017,Kharif,Tomato,14367,340497,23.7
Maharashtra,Yavatmal,2017,Rabi,Mustard,8394,106603,12.7
Maharashtra,Yavatmal,2018,Kharif,Soybean,7322,154494,21.1
Maharashtra,Yavatmal,2018,Kharif,Onion,9013,253265,28.1
Maharashtra,Yavatmal,2018,Kharif,Rice,7572,241546,31.9
Maharashtra,Yavatmal,2018,Kharif,Bajra,19964,299460,15.0
Maharashtra,Yavatmal,2018,Rabi,Chickpea,16583,296835,17.9
Maharashtra,Yavatmal,2018,Rabi,Jowar,10880,142528,13.1
Maharashtra,Yavatmal,2018,Summer,Tomato,11029,217271,19.7
Maharashtra,Yavatmal,2018,Rabi,Mustard,7713,121094,15.7
Maharashtra,Yavatmal,2019,Kharif,Soybean,8503,198119,23.3
Maharashtra,Yavatmal,2019,Kharif,Onion,4490,115842,25.8
Maharashtra,Yavatmal,2019,Kharif,Rice,16800,534240,31.8
Maharashtra,Yavatmal,2019,Kharif,Bajra,12464,200670,16.1
Maharashtra,Yavatmal,2019,Rabi,Chickpea,17171,297058,17.3
Maharashtra,Yavatmal,2019,Rabi,Jowar,19639,288693,14.7
Maharashtra,Yavatmal,2019,Rabi,Tomato,8243,177224,21.5
Maharashtra,Yavatmal,2019,Rabi,Mustard,11055,172458,15.6
Maharashtra,Yavatmal,2020,Kharif,Soybean,2651,64949,24.5
Maharashtra,Yavatmal,2020,Kharif,Onion,12755,405609,31.8
Maharashtra,Yavatmal,2020,Kharif,Rice,21430,786481,36.7
Maharashtra,Yavatmal,2020,Kharif,Bajra,16148,261597,16.2
Maharashtra,Yavatmal,2020,Rabi,Chickpea,12141,207611,17.1
Maharashtra,Yavatmal,2020,Kharif,Jowar,9215,118873,12.9
Maharashtra,Yavatmal,2020,Kharif,Tomato,11763,287017,24.4
Maharashtra,Yavatmal,2020,Rabi,Mustard,13942,202159,14.5
Maharashtra,Yavatmal,2021,Kharif,Soybean,13554,265658,19.6
Maharashtra,Yavatmal,2021,Kharif,Onion,15579,445559,28.6
Maharashtra,Yavatmal,2021,Rabi,Rice,8892,318333,35.8
Maharashtra,Yavatmal,2021,Kharif,Bajra,16719,262488,15.7
Maharashtra,Yavatmal,2021,Rabi,Chickpea,12008,170513,14.2
Maharashtra,Yavatmal,2021,Rabi,Jowar,6679,92838,13.9
Maharashtra,Yavatmal,2021,Kharif,Tomato,11654,279696,24.0
Maharashtra,Yavatmal,2021,Rabi,Mustard,14748,185824,12.6
Maharashtra,Yavatmal,2022,Kharif,Soybean,13686,305197,22.3
Maharashtra,Yavatmal,2022,Kharif,Onion,2277,72636,31.9
Maharashtra,Yavatmal,2022,Kharif,Rice,11501,439338,38.2
Maharashtra,Yavatmal,2022,Kharif,Bajra,8720,118592,13.6
Maharashtra,Yavatmal,2022,Rabi,Chickpea,19094,295957,15.5
Maharashtra,Yavatmal,2022,Rabi,Jowar,18843,235537,12.5
Maharashtra,Yavatmal,2022,Rabi,Tomato,15176,315660,20.8
Maharashtra,Yavatmal,2022,Rabi,Mustard,18632,238489,12.8
Maharashtra,Wardha,2015,Rabi,Mustard,17701,261974,14.8
Maharashtra,Wardha,2015,Kharif,Rice,16759,581537,34.7
Maharashtra,Wardha,2015,Rabi,Potato,8219,1997217,243.0
Maharashtra,Wardha,2015,Kharif,Jowar,17917,252629,14.1
Maharashtra,Wardha,2015,Kharif,Pigeonpea,6768,103550,15.3
Maharashtra,Wardha,2015,Kharif,Soybean,18780,435696,23.2
Maharashtra,Wardha,2015,Rabi,Wheat,9437,397297,42.1
Maharashtra,Wardha,2015,Kharif,Sugarcane,14460,1324536,91.6
Maharashtra,Wardha,2016,Rabi,Mustard,17316,270129,15.6
Maharashtra,Wardha,2016,Rabi,Rice,7676,281709,36.7
Maharashtra,Wardha,2016,Rabi,Potato,16409,3736329,227.7
Maharashtra,Wardha,2016,Kharif,Jowar,11324,158536,14.0
Maharashtra,Wardha,2016,Kharif,Pigeonpea,12244,182435,14.9
Maharashtra,Wardha,2016,Kharif,Soybean,10278,236394,23.0
Maharashtra,Wardha,2016,Rabi,Wheat,7416,295156,39.8
Maharashtra,Wardha,2016,Annual,Sugarcane,11582,972888,84.0
Maharashtra,Wardha,2017,Rabi,Mustard,13251,169612,12.8
Maharashtra,Wardha,2017,Rabi,Rice,15755,571906,36.3
Maharashtra,Wardha,2017,Rabi,Potato,4575,1086105,237.4
Maharashtra,Wardha,2017,Rabi,Jowar,10490,130076,12.4
Maharashtra,Wardha,2017,Kharif,Pigeonpea,18888,254988,13.5
Maharashtra,Wardha,2017,Kharif,Soybean,18899,457355,24.2
Maharashtra,Wardha,2017,Rabi,Wheat,7775,362315,46.6
Maharashtra,Wardha,2017,Annual,Sugarcane,20063,1853821,92.4
Maharashtra,Wardha,2018,Rabi,Mustard,12296,172144,14.0
Maharashtra,Wardha,2018,Rabi,Rice,13306,467040,35.1
Maharashtra,Wardha,2018,Rabi,Potato,3360,708960,211.0
Maharashtra,Wardha,2018,Rabi,Jowar,12139,168732,13.9
Maharashtra,Wardha,2018,Kharif,Pigeonpea,3276,51105,15.6
Maharashtra,Wardha,2018,Kharif,Soybean,8898,211772,23.8
Maharashtra,Wardha,2018,Rabi,Wheat,9206,432682,47.0
Maharashtra,Wardha,2018,Kharif,Sugarcane,21259,1977087,93.0
Maharashtra,Wardha,2019,Rabi,Mustard,8334,105008,12.6
Maharashtra,Wardha,2019,Rabi,Rice,6085,220885,36.3
Maharashtra,Wardha,2019,Rabi,Potato,8140,1794056,220.4
Maharashtra,Wardha,2019,Rabi,Jowar,6869,98226,14.3
Maharashtra,Wardha,2019,Kharif,Pigeonpea,18418,239434,13.0
Maharashtra,Wardha,2019,Kharif,Soybean,9742,203607,20.9
Maharashtra,Wardha,2019,Rabi,Wheat,17143,704577,41.1
Maharashtra,Wardha,2019,Rabi,Sugarcane,16912,1613404,95.4
Maharashtra,Wardha,2020,Rabi,Mustard,9346,138320,14.8
Maharashtra,Wardha,2020,Kharif,Rice,10529,391678,37.2
Maharashtra,Wardha,2020,Rabi,Potato,6197,1302609,210.2
Maharashtra,Wardha,2020,Rabi,Jowar,12846,168282,13.1
Maharashtra,Wardha,2020,Kharif,Pigeonpea,16761,222921,13.3
Maharashtra,Wardha,2020,Kharif,Soybean,3757,77769,20.7
Maharashtra,Wardha,2020,Rabi,Wheat,10192,391372,38.4
Maharashtra,Wardha,2020,Rabi,Sugarcane,21967,1783720,81.2
Maharashtra,Wardha,2021,Rabi,Mustard,12804,170293,13.3
Maharashtra,Wardha,2021,Kharif,Rice,17696,631747,35.7
Maharashtra,Wardha,2021,Rabi,Potato,15794,3364122,213.0
Maharashtra,Wardha,2021,Kharif,Jowar,6875,105875,15.4
Maharashtra,Wardha,2021,Kharif,Pigeonpea,5720,71500,12.5
Maharashtra,Wardha,2021,Kharif,Soybean,8375,173362,20.7
Maharashtra,Wardha,2021,Rabi,Wheat,14698,687866,46.8
Maharashtra,Wardha,2021,Annual,Sugarcane,21404,1868569,87.3
Maharashtra,Wardha,2022,Rabi,Mustard,7246,92024,12.7
Maharashtra,Wardha,2022,Kharif,Rice,14168,501547,35.4
Maharashtra,Wardha,2022,Rabi,Potato,5832,1423591,244.1
Maharashtra,Wardha,2022,Rabi,Jowar,2467,36018,14.6
Maharashtra,Wardha,2022,Kharif,Pigeonpea,16339,218942,13.4
Maharashtra,Wardha,2022,Kharif,Soybean,7040,140096,19.9
Maharashtra,Wardha,2022,Rabi,Wheat,23728,1084369,45.7
Maharashtra,Wardha,2022,Kharif,Sugarcane,6865,553319,80.6
Maharashtra,Latur,2015,Rabi,Onion,13156,420992,32.0
Maharashtra,Latur,2015,Kharif,Soybean,13144,277338,21.1
Maharashtra,Latur,2015,Kharif,Pigeonpea,15365,192062,12.5
Maharashtra,Latur,2015,Kharif,Bajra,16047,251937,15.7
Maharashtra,Latur,2015,Kharif,Ragi,17967,323406,18.0
Maharashtra,Latur,2015,Kharif,Cotton,13090,316778,24.2
Maharashtra,Latur,2015,Kharif,Groundnut,17995,334707,18.6
Maharashtra,Latur,2015,Rabi,Chickpea,8281,144089,17.4
Maharashtra,Latur,2016,Rabi,Onion,14469,395003,27.3
Maharashtra,Latur,2016,Kharif,Soybean,7830,152685,19.5
Maharashtra,Latur,2016,Kharif,Pigeonpea,14354,196649,13.7
Maharashtra,Latur,2016,Kharif,Bajra,15896,263873,16.6
Maharashtra,Latur,2016,Kharif,Ragi,8021,133148,16.6
Maharashtra,Latur,2016,Kharif,Cotton,20553,404894,19.7
Maharashtra,Latur,2016,Kharif,Groundnut,2765,55023,19.9
Maharashtra,Latur,2016,Rabi,Chickpea,3216,46632,14.5
Maharashtra,Latur,2017,Kharif,Onion,16146,484380,30.0
Maharashtra,Latur,2017,Kharif,Soybean,4199,101615,24.2
Maharashtra,Latur,2017,Kharif,Pigeonpea,7657,111792,14.6
Maharashtra,Latur,2017,Kharif,Bajra,8841,118469,13.4
Maharashtra,Latur,2017,Kharif,Ragi,3086,53079,17.2
Maharashtra,Latur,2017,Kharif,Cotton,21585,468394,21.7
Maharashtra,Latur,2017,Kharif,Groundnut,14530,287694,19.8
Maharashtra,Latur,2017,Rabi,Chickpea,8345,141030,16.9
Maharashtra,Latur,2018,Rabi,Onion,8576,264140,30.8
Maharashtra,Latur,2018,Kharif,Soybean,7162,166874,23.3
Maharashtra,Latur,2018,Kharif,Pigeonpea,6807,102105,15.0
Maharashtra,Latur,2018,Kharif,Bajra,13048,172233,13.2
Maharashtra,Latur,2018,Kharif,Ragi,4786,76097,15.9
Maharashtra,Latur,2018,Kharif,Cotton,19693,399767,20.3
Maharashtra,Latur,2018,Kharif,Groundnut,6126,120069,19.6
Maharashtra,Latur,2018,Rabi,Chickpea,17181,274896,16.0
Maharashtra,Latur,2019,Kharif,Onion,6958,213610,30.7
Maharashtra,Latur,2019,Kharif,Soybean,12340,289990,23.5
Maharashtra,Latur,2019,Kharif,Pigeonpea,12621,181742,14.4
Maharashtra,Latur,2019,Kharif,Bajra,19545,308811,15.8
Maharashtra,Latur,2019,Kharif,Ragi,19940,382848,19.2
Maharashtra,Latur,2019,Kharif,Cotton,12341,243117,19.7
Maharashtra,Latur,2019,Kharif,Groundnut,18991,313351,16.5
Maharashtra,Latur,2019,Rabi,Chickpea,7485,133233,17.8
Maharashtra,Latur,2020,Kharif,Onion,2737,88405,32.3
Maharashtra,Latur,2020,Kharif,Soybean,15732,325652,20.7
Maharashtra,Latur,2020,Kharif,Pigeonpea,12618,176652,14.0
Maharashtra,Latur,2020,Kharif,Bajra,10871,172848,15.9
Maharashtra,Latur,2020,Kharif,Ragi,15662,275651,17.6
Maharashtra,Latur,2020,Kharif,Cotton,14692,334977,22.8
Maharashtra,Latur,2020,Kharif,Groundnut,10423,171979,16.5
Maharashtra,Latur,2020,Rabi,Chickpea,17107,253183,14.8
Maharashtra,Latur,2021,Rabi,Onion,16262,466719,28.7
Maharashtra,Latur,2021,Kharif,Soybean,19939,434670,21.8
Maharashtra,Latur,2021,Kharif,Pigeonpea,2118,26263,12.4
Maharashtra,Latur,2021,Kharif,Bajra,17681,259910,14.7
Maharashtra,Latur,2021,Kharif,Ragi,3732,66429,17.8
Maharashtra,Latur,2021,Kharif,Cotton,22841,452251,19.8
Maharashtra,Latur,2021,Kharif,Groundnut,7018,140360,20.0
Maharashtra,Latur,2021,Rabi,Chickpea,19119,281049,14.7
Maharashtra,Latur,2022,Rabi,Onion,5467,170023,31.1
Maharashtra,Latur,2022,Kharif,Soybean,4333,104425,24.1
Maharashtra,Latur,2022,Kharif,Pigeonpea,16337,215648,13.2
Maharashtra,Latur,2022,Kharif,Bajra,8418,111117,13.2
Maharashtra,Latur,2022,Kharif,Ragi,18906,306277,16.2
Maharashtra,Latur,2022,Kharif,Cotton,18687,364396,19.5
Maharashtra,Latur,2022,Kharif,Groundnut,2346,42697,18.2
Maharashtra,Latur,2022,Rabi,Chickpea,15153,218203,14.4
Maharashtra,Osmanabad,2015,Kharif,Tomato,7255,162512,22.4
Maharashtra,Osmanabad,2015,Kharif,Pigeonpea,10601,162195,15.3
Maharashtra,Osmanabad,2015,Rabi,Mustard,13828,196357,14.2
Maharashtra,Osmanabad,2015,Rabi,Sugarcane,14849,1425504,96.0
Maharashtra,Osmanabad,2015,Kharif,Groundnut,2590,50505,19.5
Maharashtra,Osmanabad,2015,Rabi,Potato,3804,852476,224.1
Maharashtra,Osmanabad,2015,Rabi,Wheat,23114,984656,42.6
Maharashtra,Osmanabad,2015,Rabi,Maize,5883,165900,28.2
Maharashtra,Osmanabad,2016,Kharif,Tomato,17857,346425,19.4
Maharashtra,Osmanabad,2016,Kharif,Pigeonpea,5367,75138,14.0
Maharashtra,Osmanabad,2016,Rabi,Mustard,17713,228497,12.9
Maharashtra,Osmanabad,2016,Annual,Sugarcane,7796,694623,89.1
Maharashtra,Osmanabad,2016,Kharif,Groundnut,3907,75795,19.4
Maharashtra,Osmanabad,2016,Rabi,Potato,14914,3064827,205.5
Maharashtra,Osmanabad,2016,Rabi,Wheat,18429,816404,44.3
Maharashtra,Osmanabad,2016,Rabi,Maize,11623,389370,33.5
Maharashtra,Osmanabad,2017,Kharif,Tomato,2759,54628,19.8
Maharashtra,Osmanabad,2017,Kharif,Pigeonpea,5001,78015,15.6
Maharashtra,Osmanabad,2017,Rabi,Mustard,2016,31046,15.4
Maharashtra,Osmanabad,2017,Rabi,Sugarcane,7671,687321,89.6
Maharashtra,Osmanabad,2017,Kharif,Groundnut,13865,249570,18.0
Maharashtra,Osmanabad,2017,Rabi,Potato,1387,321784,232.0
Maharashtra,Osmanabad,2017,Rabi,Wheat,17403,650872,37.4
Maharashtra,Osmanabad,2017,Rabi,Maize,7356,239070,32.5
Maharashtra,Osmanabad,2018,Summer,Tomato,8524,199461,23.4
Maharashtra,Osmanabad,2018,Kharif,Pigeonpea,2391,29648,12.4
Maharashtra,Osmanabad,2018,Rabi,Mustard,17422,250876,14.4
Maharashtra,Osmanabad,2018,Annual,Sugarcane,21511,2028487,94.3
Maharashtra,Osmanabad,2018,Kharif,Groundnut,12936,240609,18.6
Maharashtra,Osmanabad,2018,Rabi,Potato,14836,3551738,239.4
Maharashtra,Osmanabad,2018,Rabi,Wheat,20788,893884,43.0
Maharashtra,Osmanabad,2018,Rabi,Maize,7472,224907,30.1
Maharashtra,Osmanabad,2019,Kharif,Tomato,9451,190910,20.2
Maharashtra,Osmanabad,2019,Kharif,Pigeonpea,4732,59150,12.5
Maharashtra,Osmanabad,2019,Rabi,Mustard,13443,178791,13.3
Maharashtra,Osmanabad,2019,Kharif,Sugarcane,15559,1244720,80.0
Maharashtra,Osmanabad,2019,Kharif,Groundnut,14005,278699,19.9
Maharashtra,Osmanabad,2019,Rabi,Potato,7149,1723623,241.1
Maharashtra,Osmanabad,2019,Rabi,Wheat,13529,562806,41.6
Maharashtra,Osmanabad,2019,Rabi,Maize,14958,511563,34.2
Maharashtra,Osmanabad,2020,Summer,Tomato,15656,350694,22.4
Maharashtra,Osmanabad,2020,Kharif,Pigeonpea,14344,202250,14.1
Maharashtra,Osmanabad,2020,Rabi,Mustard,12493,188644,15.1
Maharashtra,Osmanabad,2020,Annual,Sugarcane,8896,764166,85.9
Maharashtra,Osmanabad,2020,Kharif,Groundnut,3521,60209,17.1
Maharashtra,Osmanabad,2020,Rabi,Potato,13811,3053612,221.1
Maharashtra,Osmanabad,2020,Rabi,Wheat,7142,283537,39.7
Maharashtra,Osmanabad,2020,Kharif,Maize,13056,389068,29.8
Maharashtra,Osmanabad,2021,Summer,Tomato,10281,221041,21.5
Maharashtra,Osmanabad,2021,Kharif,Pigeonpea,16555,241703,14.6
Maharashtra,Osmanabad,2021,Rabi,Mustard,2878,37989,13.2
Maharashtra,Osmanabad,2021,Kharif,Sugarcane,20310,1795404,88.4
Maharashtra,Osmanabad,2021,Kharif,Groundnut,14251,236566,16.6
Maharashtra,Osmanabad,2021,Rabi,Potato,15462,3253204,210.4
Maharashtra,Osmanabad,2021,Rabi,Wheat,9819,372140,37.9
Maharashtra,Osmanabad,2021,Kharif,Maize,3859,129276,33.5
Maharashtra,Osmanabad,2022,Summer,Tomato,3320,73372,22.1
Maharashtra,Osmanabad,2022,Kharif,Pigeonpea,15903,217871,13.7
Maharashtra,Osmanabad,2022,Rabi,Mustard,7437,106349,14.3
Maharashtra,Osmanabad,2022,Rabi,Sugarcane,19502,1573811,80.7
Maharashtra,Osmanabad,2022,Kharif,Groundnut,8869,159642,18.0
Maharashtra,Osmanabad,2022,Rabi,Potato,15875,3759200,236.8
Maharashtra,Osmanabad,2022,Rabi,Wheat,23428,1019118,43.5
Maharashtra,Osmanabad,2022,Kharif,Maize,3306,115379,34.9
Maharashtra,Beed,2015,Kharif,Pigeonpea,12875,158362,12.3
Maharashtra,Beed,2015,Rabi,Maize,7372,238852,32.4
Maharashtra,Beed,2015,Rabi,Potato,18958,4591627,242.2
Maharashtra,Beed,2015,Kharif,Soybean,6617,153514,23.2
Maharashtra,Beed,2015,Kharif,Jowar,11237,170802,15.2
Maharashtra,Beed,2015,Kharif,Ragi,10368,207360,20.0
Maharashtra,Beed,2015,Kharif,Groundnut,14667,261072,17.8
Maharashtra,Beed,2015,Rabi,Mustard,10123,134635,13.3
Maharashtra,Beed,2016,Kharif,Pigeonpea,17786,275683,15.5
Maharashtra,Beed,2016,Rabi,Maize,7906,264060,33.4
Maharashtra,Beed,2016,Rabi,Potato,3573,741040,207.4
Maharashtra,Beed,2016,Kharif,Soybean,13008,264062,20.3
Maharashtra,Beed,2016,Kharif,Jowar,13276,199140,15.0
Maharashtra,Beed,2016,Kharif,Ragi,7928,146668,18.5
Maharashtra,Beed,2016,Kharif,Groundnut,16020,285156,17.8
Maharashtra,Beed,2016,Rabi,Mustard,19752,282453,14.3
Maharashtra,Beed,2017,Kharif,Pigeonpea,12834,198927,15.5
Maharashtra,Beed,2017,Rabi,Maize,18800,569640,30.3
Maharashtra,Beed,2017,Rabi,Potato,10663,2561252,240.2
Maharashtra,Beed,2017,Kharif,Soybean,2139,44063,20.6
Maharashtra,Beed,2017,Kharif,Jowar,6462,99514,15.4
Maharashtra,Beed,2017,Kharif,Ragi,2106,37065,17.6
Maharashtra,Beed,2017,Kharif,Groundnut,16252,325040,20.0
Maharashtra,Beed,2017,Rabi,Mustard,12907,189732,14.7
Maharashtra,Beed,2018,Kharif,Pigeonpea,8841,137919,15.6
Maharashtra,Beed,2018,Rabi,Maize,10165,316131,31.1
Maharashtra,Beed,2018,Rabi,Potato,10135,2021932,199.5
Maharashtra,Beed,2018,Kharif,Soybean,17680,415480,23.5
Maharashtra,Beed,2018,Kharif,Jowar,13451,184278,13.7
Maharashtra,Beed,2018,Kharif,Ragi,4290,70356,16.4
Maharashtra,Beed,2018,Kharif,Groundnut,15174,267062,17.6
Maharashtra,Beed,2018,Rabi,Mustard,9864,145000,14.7
Maharashtra,Beed,2019,Kharif,Pigeonpea,17248,269068,15.6
Maharashtra,Beed,2019,Kharif,Maize,12986,431135,33.2
Maharashtra,Beed,2019,Rabi,Potato,11357,2509897,221.0
Maharashtra,Beed,2019,Kharif,Soybean,3150,62684,19.9
Maharashtra,Beed,2019,Kharif,Jowar,16729,245916,14.7
Maharashtra,Beed,2019,Kharif,Ragi,3732,63070,16.9
Maharashtra,Beed,2019,Kharif,Groundnut,7775,151612,19.5
Maharashtra,Beed,2019,Rabi,Mustard,15561,194512,12.5
Maharashtra,Beed,2020,Kharif,Pigeonpea,16960,225568,13.3
Maharashtra,Beed,2020,Rabi,Maize,4052,127232,31.4
Maharashtra,Beed,2020,Rabi,Potato,3506,702953,200.5
Maharashtra,Beed,2020,Kharif,Soybean,2469,54811,22.2
Maharashtra,Beed,2020,Rabi,Jowar,8095,114139,14.1
Maharashtra,Beed,2020,Kharif,Ragi,3556,64719,18.2
Maharashtra,Beed,2020,Kharif,Groundnut,12451,219137,17.6
Maharashtra,Beed,2020,Rabi,Mustard,18733,252895,13.5
Maharashtra,Beed,2021,Kharif,Pigeonpea,14343,200802,14.0
Maharashtra,Beed,2021,Kharif,Maize,12685,391966,30.9
Maharashtra,Beed,2021,Rabi,Potato,1941,383929,197.8
Maharashtra,Beed,2021,Kharif,Soybean,19113,433865,22.7
Maharashtra,Beed,2021,Kharif,Jowar,4491,60628,13.5
Maharashtra,Beed,2021,Kharif,Ragi,19147,379110,19.8
Maharashtra,Beed,2021,Kharif,Groundnut,3359,59454,17.7
Maharashtra,Beed,2021,Rabi,Mustard,10929,165027,15.1
Maharashtra,Beed,2022,Kharif,Pigeonpea,19235,275060,14.3
Maharashtra,Beed,2022,Rabi,Maize,18433,543773,29.5
Maharashtra,Beed,2022,Rabi,Potato,18452,4541037,246.1
Maharashtra,Beed,2022,Kharif,Soybean,3179,68984,21.7
Maharashtra,Beed,2022,Rabi,Jowar,9947,127321,12.8
Maharashtra,Beed,2022,Kharif,Ragi,7490,140063,18.7
Maharashtra,Beed,2022,Kharif,Groundnut,7491,121354,16.2
Maharashtra,Beed,2022,Rabi,Mustard,2549,37725,14.8
Manipur,Imphal East,2015,Kharif,Soybean,17746,392186,22.1
Manipur,Imphal East,2015,Kharif,Bajra,19746,270520,13.7
Manipur,Imphal East,2015,Rabi,Jowar,6719,86675,12.9
Manipur,Imphal East,2015,Kharif,Ragi,2952,56088,19.0
Manipur,Imphal East,2015,Kharif,Cotton,22574,413104,18.3
Manipur,Imphal East,2015,Kharif,Tomato,8421,182735,21.7
Manipur,Imphal East,2015,Kharif,Pigeonpea,4621,63769,13.8
Manipur,Imphal East,2015,Kharif,Maize,19594,613292,31.3
Manipur,Imphal East,2016,Kharif,Soybean,10714,231422,21.6
Manipur,Imphal East,2016,Kharif,Bajra,14067,226478,16.1
Manipur,Imphal East,2016,Rabi,Jowar,15935,208748,13.1
Manipur,Imphal East,2016,Kharif,Ragi,6229,104024,16.7
Manipur,Imphal East,2016,Kharif,Cotton,7197,143940,20.0
Manipur,Imphal East,2016,Rabi,Tomato,7978,165144,20.7
Manipur,Imphal East,2016,Kharif,Pigeonpea,17394,245255,14.1
Manipur,Imphal East,2016,Kharif,Maize,6123,175117,28.6
Manipur,Imphal East,2017,Kharif,Soybean,6147,114948,18.7
Manipur,Imphal East,2017,Kharif,Bajra,16685,253612,15.2
Manipur,Imphal East,2017,Kharif,Jowar,7348,98463,13.4
Manipur,Imphal East,2017,Kharif,Ragi,6993,111888,16.0
Manipur,Imphal East,2017,Kharif,Cotton,15514,297868,19.2
Manipur,Imphal East,2017,Kharif,Tomato,8305,183540,22.1
Manipur,Imphal East,2017,Kharif,Pigeonpea,17012,260283,15.3
Manipur,Imphal East,2017,Kharif,Maize,5407,164372,30.4
Manipur,Imphal East,2018,Kharif,Soybean,19610,390239,19.9
Manipur,Imphal East,2018,Kharif,Bajra,15806,229187,14.5
Manipur,Imphal East,2018,Rabi,Jowar,17080,233996,13.7
Manipur,Imphal East,2018,Kharif,Ragi,13248,239788,18.1
Manipur,Imphal East,2018,Kharif,Cotton,15732,322506,20.5
Manipur,Imphal East,2018,Kharif,Tomato,9668,213662,22.1
Manipur,Imphal East,2018,Kharif,Pigeonpea,9479,132706,14.0
Manipur,Imphal East,2018,Kharif,Maize,7843,232152,29.6
Manipur,Imphal East,2019,Kharif,Soybean,7342,162992,22.2
Manipur,Imphal East,2019,Kharif,Bajra,12823,194909,15.2
Manipur,Imphal East,2019,Rabi,Jowar,16342,230422,14.1
Manipur,Imphal East,2019,Kharif,Ragi,15868,252301,15.9
Manipur,Imphal East,2019,Kharif,Cotton,14577,272589,18.7
Manipur,Imphal East,2019,Kharif,Tomato,10143,227203,22.4
Manipur,Imphal East,2019,Kharif,Pigeonpea,3041,41661,13.7
Manipur,Imphal East,2019,Rabi,Maize,12585,393910,31.3
Manipur,Imphal East,2020,Kharif,Soybean,6219,111320,17.9
Manipur,Imphal East,2020,Kharif,Bajra,10026,140364,14.0
Manipur,Imphal East,2020,Kharif,Jowar,9907,145632,14.7
Manipur,Imphal East,2020,Kharif,Ragi,14318,231951,16.2
Manipur,Imphal East,2020,Kharif,Cotton,14118,285183,20.2
Manipur,Imphal East,2020,Kharif,Tomato,2747,59335,21.6
